-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1989 through 12/31/2019 
Location: Latitude  33.5451   Longitude 68.4174 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 2768.55 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,T2M_MAX,T2M_MIN,T2M
33.54511,68.41741,1989,04,10,    0.28,   13.76,   -5.43,    3.59
33.54511,68.41741,1989,04,11,    1.11,   13.51,   -3.71,    3.86
33.54511,68.41741,1989,04,12,    0.20,   14.14,   -5.36,    4.47
33.54511,68.41741,1989,04,13,    0.00,   15.68,   -2.35,    6.65
33.54511,68.41741,1989,04,14,    0.00,   12.26,    0.42,    5.88
33.54511,68.41741,1989,04,15,    0.09,   13.27,   -0.20,    6.61
33.54511,68.41741,1989,04,16,    0.00,   14.17,   -0.76,    6.69
33.54511,68.41741,1989,04,17,    0.00,   15.59,   -1.95,    6.91
33.54511,68.41741,1989,04,18,    0.00,   15.82,   -2.08,    6.05
33.54511,68.41741,1989,04,19,    0.00,   17.48,   -3.09,    7.47
33.54511,68.41741,1989,04,20,    0.00,   16.28,    0.71,    8.50
33.54511,68.41741,1989,04,21,    0.73,   15.33,    1.86,    7.70
33.54511,68.41741,1989,04,22,    0.00,   15.89,   -1.86,    6.78
33.54511,68.41741,1989,04,23,    1.90,   14.06,    1.53,    7.39
33.54511,68.41741,1989,04,24,    5.40,   13.67,    0.49,    6.75
33.54511,68.41741,1989,04,25,    0.00,   16.54,   -3.98,    6.36
33.54511,68.41741,1989,04,26,    0.01,   17.12,   -2.24,    8.10
33.54511,68.41741,1989,04,27,    0.00,   16.23,   -0.73,    8.11
33.54511,68.41741,1989,04,28,    0.00,   18.12,   -1.94,    8.24
33.54511,68.41741,1989,04,29,    0.01,   19.76,   -0.22,    9.75
33.54511,68.41741,1989,04,30,    0.16,   14.13,    3.57,    8.29
33.54511,68.41741,1989,05,01,    9.80,   12.60,   -3.21,    5.03
33.54511,68.41741,1989,05,02,    5.35,   10.93,   -6.64,    1.83
33.54511,68.41741,1989,05,03,    0.44,   10.04,   -4.99,    2.16
33.54511,68.41741,1989,05,04,    0.12,   10.23,   -3.83,    2.37
33.54511,68.41741,1989,05,05,    0.29,    9.77,   -5.55,    1.49
33.54511,68.41741,1989,05,06,    1.31,   12.82,   -3.15,    5.01
33.54511,68.41741,1989,05,07,    0.00,   16.43,   -2.38,    7.13
33.54511,68.41741,1989,05,08,    0.00,   19.27,    1.47,   10.58
33.54511,68.41741,1989,05,09,    0.06,   18.85,    4.32,   10.79
33.54511,68.41741,1989,05,10,    0.01,   19.10,    0.01,    9.70
33.54511,68.41741,1989,05,11,    0.00,   18.44,   -0.67,    9.38
33.54511,68.41741,1989,05,12,    0.00,   20.15,    0.10,   10.73
33.54511,68.41741,1989,05,13,    0.00,   22.44,    1.33,   12.29
33.54511,68.41741,1989,05,14,    0.00,   22.10,    2.22,   12.49
33.54511,68.41741,1989,05,15,    0.00,   22.04,    3.03,   12.74
33.54511,68.41741,1989,05,16,    0.00,   18.77,    5.77,   11.96
33.54511,68.41741,1989,05,17,    0.02,   20.40,    2.02,   11.06
33.54511,68.41741,1989,05,18,    0.91,   20.93,    1.77,   11.87
33.54511,68.41741,1989,05,19,    1.98,   23.07,    2.69,   13.50
33.54511,68.41741,1989,05,20,    0.00,   23.00,    3.74,   14.03
33.54511,68.41741,1989,05,21,    0.00,   23.23,    3.65,   13.45
33.54511,68.41741,1989,05,22,    0.00,   21.50,    3.38,   11.96
33.54511,68.41741,1989,05,23,    0.00,   18.51,    0.96,    9.34
33.54511,68.41741,1989,05,24,    0.00,   22.21,   -0.18,   10.65
33.54511,68.41741,1989,05,25,    0.00,   22.41,    0.44,   11.36
33.54511,68.41741,1989,05,26,    0.00,   24.44,    1.44,   12.89
33.54511,68.41741,1989,05,27,    0.00,   25.81,    3.11,   14.63
33.54511,68.41741,1989,05,28,    0.00,   25.44,    5.72,   15.24
33.54511,68.41741,1989,05,29,    0.00,   25.01,    5.92,   15.10
33.54511,68.41741,1989,05,30,    0.00,   25.71,    4.83,   15.82
33.54511,68.41741,1989,05,31,    0.00,   26.50,    5.90,   16.89
33.54511,68.41741,1989,06,01,    0.00,   28.40,    8.76,   18.91
33.54511,68.41741,1989,06,02,    0.00,   28.31,   10.48,   19.59
33.54511,68.41741,1989,06,03,    0.00,   29.08,   10.12,   19.58
33.54511,68.41741,1989,06,04,    0.00,   27.40,    7.92,   17.36
33.54511,68.41741,1989,06,05,    0.00,   25.62,    6.03,   15.75
33.54511,68.41741,1989,06,06,    0.01,   24.39,    4.48,   14.55
33.54511,68.41741,1989,06,07,    0.00,   24.60,    4.67,   14.83
33.54511,68.41741,1989,06,08,   12.76,   21.07,    9.26,   14.73
33.54511,68.41741,1989,06,09,    0.15,   22.97,    7.17,   15.03
33.54511,68.41741,1989,06,10,    1.11,   22.67,    5.21,   14.48
33.54511,68.41741,1989,06,11,    0.17,   24.85,    4.30,   15.35
