-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1989 through 12/31/2019 
Location: Latitude  36.7286   Longitude 68.8681 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 575.09 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,T2M_MAX,T2M_MIN,T2M
36.72861,68.86811,1994,01,31,    1.74,   14.37,    1.91,    7.39
36.72861,68.86811,1994,02,01,    0.38,   17.39,    2.37,    8.87
36.72861,68.86811,1994,02,02,    4.84,   13.80,    5.57,    9.45
36.72861,68.86811,1994,02,03,    0.66,   16.62,    3.28,    8.19
36.72861,68.86811,1994,02,04,    5.79,    2.68,   -3.00,    0.23
36.72861,68.86811,1994,02,05,    0.01,    6.23,   -6.16,   -0.72
36.72861,68.86811,1994,02,06,    0.15,    8.58,   -1.12,    2.50
36.72861,68.86811,1994,02,07,    0.96,    4.95,   -1.26,    1.05
36.72861,68.86811,1994,02,08,    1.47,    7.96,   -4.07,    1.35
36.72861,68.86811,1994,02,09,    2.07,    8.59,    1.02,    4.04
36.72861,68.86811,1994,02,10,    3.67,    4.20,   -2.66,    0.64
36.72861,68.86811,1994,02,11,    1.89,    2.64,   -4.75,   -2.16
36.72861,68.86811,1994,02,12,    0.04,    6.75,   -4.88,    0.24
36.72861,68.86811,1994,02,13,    0.83,    8.27,   -0.69,    3.13
36.72861,68.86811,1994,02,14,    0.01,   14.65,    0.71,    5.83
36.72861,68.86811,1994,02,15,    6.11,    3.32,   -2.88,    0.66
36.72861,68.86811,1994,02,16,    2.35,    2.71,   -4.74,   -1.74
36.72861,68.86811,1994,02,17,    0.11,    6.66,   -4.43,    0.64
36.72861,68.86811,1994,02,18,    0.89,    3.75,   -2.59,    0.09
36.72861,68.86811,1994,02,19,    0.66,    5.05,   -3.70,   -0.23
36.72861,68.86811,1994,02,20,    0.21,   -1.65,   -3.43,   -2.69
36.72861,68.86811,1994,02,21,    0.34,    2.67,   -3.82,   -1.47
36.72861,68.86811,1994,02,22,    0.00,   10.50,   -3.76,    2.93
36.72861,68.86811,1994,02,23,    0.01,   13.00,    1.54,    6.18
36.72861,68.86811,1994,02,24,    0.46,   17.21,    3.89,    8.73
36.72861,68.86811,1994,02,25,    1.17,    6.67,    1.12,    3.41
36.72861,68.86811,1994,02,26,    0.79,   11.51,   -0.96,    5.07
36.72861,68.86811,1994,02,27,    0.09,   15.17,    1.89,    7.42
36.72861,68.86811,1994,02,28,    0.00,   18.41,    3.84,   10.27
36.72861,68.86811,1994,03,01,    0.00,   16.89,    5.23,   10.53
36.72861,68.86811,1994,03,02,    0.01,   12.20,    2.40,    6.81
36.72861,68.86811,1994,03,03,   12.03,    7.35,    1.15,    3.68
36.72861,68.86811,1994,03,04,    0.01,   12.46,    1.17,    5.98
36.72861,68.86811,1994,03,05,    0.00,   17.03,    2.81,    9.10
36.72861,68.86811,1994,03,06,    0.00,   17.77,    5.70,   11.28
36.72861,68.86811,1994,03,07,    0.00,   20.69,    6.40,   12.53
36.72861,68.86811,1994,03,08,    0.00,   23.17,    8.09,   14.83
36.72861,68.86811,1994,03,09,    5.04,   13.37,    7.40,   10.16
36.72861,68.86811,1994,03,10,    1.10,   18.18,    5.70,   11.31
36.72861,68.86811,1994,03,11,    1.89,   17.48,    7.48,   11.25
36.72861,68.86811,1994,03,12,    0.07,   17.12,    5.07,   11.11
36.72861,68.86811,1994,03,13,    6.79,   28.80,    1.89,   14.37
36.72861,68.86811,1994,03,14,    2.23,   15.32,    1.76,    8.02
36.72861,68.86811,1994,03,15,    0.01,   23.20,    5.01,   13.19
36.72861,68.86811,1994,03,16,    0.09,   20.22,    9.60,   14.10
36.72861,68.86811,1994,03,17,    2.67,   16.46,    7.55,   12.16
36.72861,68.86811,1994,03,18,    0.33,   17.81,    4.97,   10.96
36.72861,68.86811,1994,03,19,    0.01,   19.66,    6.09,   12.38
36.72861,68.86811,1994,03,20,    0.10,   19.21,    5.39,   12.48
36.72861,68.86811,1994,03,21,    0.01,   19.92,    6.11,   12.89
36.72861,68.86811,1994,03,22,    0.00,   21.63,    6.97,   14.04
36.72861,68.86811,1994,03,23,    0.00,   23.60,    7.64,   15.68
36.72861,68.86811,1994,03,24,    0.19,   20.62,    9.82,   13.80
36.72861,68.86811,1994,03,25,    5.61,   11.93,    5.39,    8.07
36.72861,68.86811,1994,03,26,    0.00,   21.48,    4.30,   12.75
36.72861,68.86811,1994,03,27,    0.01,   23.00,    8.38,   15.51
36.72861,68.86811,1994,03,28,    0.01,   21.90,   11.75,   15.81
36.72861,68.86811,1994,03,29,    0.93,   21.06,   10.39,   15.63
36.72861,68.86811,1994,03,30,    1.62,   22.93,   11.03,   16.97
36.72861,68.86811,1994,03,31,    0.00,   24.94,   11.16,   17.89
36.72861,68.86811,1994,04,01,    0.00,   23.49,   11.29,   17.06
36.72861,68.86811,1994,04,02,    0.00,   26.74,   11.16,   18.68
36.72861,68.86811,1994,04,03,    6.52,   16.23,    6.26,   13.49
36.72861,68.86811,1994,04,04,    3.52,   13.81,    3.33,    8.03
36.72861,68.86811,1994,04,05,    5.63,    5.49,    1.03,    3.28
36.72861,68.86811,1994,04,06,    0.19,    9.00,   -1.30,    3.29
36.72861,68.86811,1994,04,07,    0.07,   14.27,    0.02,    6.87
36.72861,68.86811,1994,04,08,    0.06,   14.36,    4.77,    8.89
36.72861,68.86811,1994,04,09,    0.28,   10.59,    2.68,    6.56
36.72861,68.86811,1994,04,10,    0.00,   16.23,    0.71,    8.67
36.72861,68.86811,1994,04,11,    0.00,   21.24,    4.57,   12.85
36.72861,68.86811,1994,04,12,    0.00,   22.34,    7.49,   15.25
36.72861,68.86811,1994,04,13,    0.34,   17.72,   10.57,   13.94
36.72861,68.86811,1994,04,14,    4.37,   19.91,    8.99,   14.14
36.72861,68.86811,1994,04,15,    0.00,   23.49,    9.45,   16.66
36.72861,68.86811,1994,04,16,    0.21,   24.60,    9.53,   16.89
36.72861,68.86811,1994,04,17,    0.41,   22.70,   11.26,   16.25
36.72861,68.86811,1994,04,18,    0.02,   24.67,    9.35,   17.15
36.72861,68.86811,1994,04,19,    0.03,   24.07,   10.92,   16.83
36.72861,68.86811,1994,04,20,    0.00,   23.40,   10.12,   16.46
36.72861,68.86811,1994,04,21,    0.00,   23.85,    9.73,   16.78
36.72861,68.86811,1994,04,22,    0.00,   24.73,   10.83,   17.67
36.72861,68.86811,1994,04,23,    0.00,   26.46,    8.58,   18.01
36.72861,68.86811,1994,04,24,    0.00,   29.37,   11.46,   20.63
36.72861,68.86811,1994,04,25,    0.00,   30.68,   13.99,   22.15
36.72861,68.86811,1994,04,26,    0.00,   32.29,   14.28,   23.68
36.72861,68.86811,1994,04,27,    0.00,   35.32,   15.43,   25.46
36.72861,68.86811,1994,04,28,    0.03,   35.10,   17.00,   24.24
36.72861,68.86811,1994,04,29,    0.89,   24.51,   15.08,   19.32
36.72861,68.86811,1994,04,30,    0.03,   23.57,   10.60,   17.14
36.72861,68.86811,1994,05,01,    0.14,   28.66,   10.64,   18.57
36.72861,68.86811,1994,05,02,    1.43,   26.50,   14.99,   19.55
36.72861,68.86811,1994,05,03,    0.18,   31.58,   14.32,   22.39
36.72861,68.86811,1994,05,04,    0.00,   33.88,   15.39,   25.02
36.72861,68.86811,1994,05,05,    0.00,   32.42,   17.91,   25.22
36.72861,68.86811,1994,05,06,    0.03,   35.93,   17.48,   27.01
36.72861,68.86811,1994,05,07,    4.20,   29.54,   15.98,   22.74
36.72861,68.86811,1994,05,08,    8.09,   23.14,   13.17,   17.98
36.72861,68.86811,1994,05,09,    0.00,   26.43,   13.60,   19.83
36.72861,68.86811,1994,05,10,    0.00,   28.39,   11.53,   20.67
36.72861,68.86811,1994,05,11,    0.00,   30.62,   13.94,   22.80
36.72861,68.86811,1994,05,12,    0.00,   28.64,   15.97,   22.34
36.72861,68.86811,1994,05,13,    0.00,   26.84,   18.55,   22.31
36.72861,68.86811,1994,05,14,    0.00,   33.75,   14.68,   24.83
36.72861,68.86811,1994,05,15,    0.03,   33.60,   16.76,   25.51
36.72861,68.86811,1994,05,16,    0.00,   34.48,   17.69,   26.68
36.72861,68.86811,1994,05,17,    0.00,   33.08,   18.03,   26.22
36.72861,68.86811,1994,05,18,    0.00,   32.32,   18.11,   24.97
36.72861,68.86811,1994,05,19,    0.53,   27.96,   15.30,   21.59
36.72861,68.86811,1994,05,20,    0.01,   29.99,   15.24,   23.18
36.72861,68.86811,1994,05,21,    0.02,   34.11,   16.87,   25.61
36.72861,68.86811,1994,05,22,    0.09,   33.51,   19.78,   26.55
36.72861,68.86811,1994,05,23,    0.04,   33.73,   19.52,   26.49
36.72861,68.86811,1994,05,24,    2.87,   29.43,   18.03,   24.09
36.72861,68.86811,1994,05,25,    0.38,   31.90,   16.10,   24.76
36.72861,68.86811,1994,05,26,    0.06,   34.18,   17.00,   26.47
36.72861,68.86811,1994,05,27,    0.00,   34.67,   18.65,   27.38
36.72861,68.86811,1994,05,28,    0.00,   36.37,   18.13,   27.84
36.72861,68.86811,1994,05,29,    0.00,   36.92,   19.64,   28.70
36.72861,68.86811,1994,05,30,    0.00,   36.68,   19.77,   28.57
36.72861,68.86811,1994,05,31,    0.00,   33.98,   20.24,   27.12
36.72861,68.86811,1994,06,01,    0.00,   34.73,   18.14,   27.40
36.72861,68.86811,1994,06,02,    0.00,   36.51,   18.95,   28.30
36.72861,68.86811,1994,06,03,    0.10,   36.22,   19.07,   28.46
36.72861,68.86811,1994,06,04,    0.09,   37.36,   20.46,   29.71
36.72861,68.86811,1994,06,05,    0.00,   37.95,   21.30,   30.73
36.72861,68.86811,1994,06,06,    0.00,   40.21,   22.45,   31.41
36.72861,68.86811,1994,06,07,    0.00,   36.97,   22.70,   29.77
36.72861,68.86811,1994,06,08,    0.00,   34.53,   22.55,   28.31
36.72861,68.86811,1994,06,09,    0.00,   34.78,   20.66,   27.97
36.72861,68.86811,1994,06,10,    0.01,   35.29,   20.67,   28.10
36.72861,68.86811,1994,06,11,    0.00,   34.88,   20.15,   27.70
36.72861,68.86811,1994,06,12,    0.00,   33.52,   20.28,   27.44
36.72861,68.86811,1994,06,13,    0.00,   35.05,   20.38,   28.28
36.72861,68.86811,1994,06,14,    0.04,   35.18,   19.73,   28.08
36.72861,68.86811,1994,06,15,    0.02,   37.68,   20.18,   29.48
36.72861,68.86811,1994,06,16,    0.00,   38.23,   21.15,   30.73
36.72861,68.86811,1994,06,17,    0.00,   40.22,   22.16,   32.12
36.72861,68.86811,1994,06,18,    0.00,   41.87,   22.40,   32.80
36.72861,68.86811,1994,06,19,    0.00,   40.79,   25.05,   33.12
36.72861,68.86811,1994,06,20,    0.00,   40.95,   24.06,   33.03
36.72861,68.86811,1994,06,21,    0.00,   41.00,   24.75,   33.54
36.72861,68.86811,1994,06,22,    0.00,   41.82,   24.97,   33.98
36.72861,68.86811,1994,06,23,    0.00,   42.90,   25.72,   34.59
36.72861,68.86811,1994,06,24,    0.00,   39.25,   25.73,   32.61
36.72861,68.86811,1994,06,25,    0.01,   40.45,   25.92,   33.11
36.72861,68.86811,1994,06,26,    0.02,   39.30,   25.37,   32.29
36.72861,68.86811,1994,06,27,    0.00,   39.38,   23.86,   32.23
36.72861,68.86811,1994,06,28,    0.00,   41.23,   23.62,   33.39
36.72861,68.86811,1994,06,29,    0.00,   42.91,   24.83,   34.71
36.72861,68.86811,1994,06,30,    0.00,   43.87,   26.39,   35.51
36.72861,68.86811,1994,07,01,    0.00,   41.85,   26.73,   34.33
36.72861,68.86811,1994,07,02,    0.00,   38.96,   25.91,   32.45
36.72861,68.86811,1994,07,03,    0.00,   39.70,   25.56,   32.70
36.72861,68.86811,1994,07,04,    0.00,   41.06,   26.25,   33.91
36.72861,68.86811,1994,07,05,    0.00,   42.22,   27.57,   34.78
36.72861,68.86811,1994,07,06,    0.00,   42.57,   26.19,   34.86
36.72861,68.86811,1994,07,07,    0.00,   43.82,   25.67,   35.38
36.72861,68.86811,1994,07,08,    0.00,   44.61,   26.88,   36.28
36.72861,68.86811,1994,07,09,    0.00,   44.78,   28.02,   36.70
36.72861,68.86811,1994,07,10,    0.00,   41.23,   27.51,   34.57
36.72861,68.86811,1994,07,11,    0.00,   38.49,   26.35,   31.99
36.72861,68.86811,1994,07,12,    0.00,   37.29,   23.84,   30.41
36.72861,68.86811,1994,07,13,    0.00,   37.11,   22.67,   30.08
36.72861,68.86811,1994,07,14,    0.01,   36.59,   22.01,   29.49
36.72861,68.86811,1994,07,15,    0.00,   38.73,   22.86,   31.17
36.72861,68.86811,1994,07,16,    0.00,   39.68,   23.51,   31.90
36.72861,68.86811,1994,07,17,    0.00,   40.55,   24.69,   32.74
36.72861,68.86811,1994,07,18,    0.00,   41.19,   24.29,   33.31
36.72861,68.86811,1994,07,19,    0.00,   41.11,   25.41,   33.51
36.72861,68.86811,1994,07,20,    0.00,   40.02,   26.27,   32.50
36.72861,68.86811,1994,07,21,    0.00,   40.30,   24.68,   32.76
36.72861,68.86811,1994,07,22,    0.00,   41.87,   24.61,   33.49
36.72861,68.86811,1994,07,23,    0.00,   42.05,   25.04,   33.60
36.72861,68.86811,1994,07,24,    0.00,   40.75,   24.81,   32.87
36.72861,68.86811,1994,07,25,    0.00,   39.96,   24.37,   32.56
36.72861,68.86811,1994,07,26,    0.00,   41.09,   23.17,   32.68
36.72861,68.86811,1994,07,27,    0.00,   41.76,   24.22,   33.44
36.72861,68.86811,1994,07,28,    0.00,   40.03,   25.34,   32.65
36.72861,68.86811,1994,07,29,    0.00,   39.47,   24.12,   32.11
36.72861,68.86811,1994,07,30,    0.00,   38.66,   24.04,   31.41
36.72861,68.86811,1994,07,31,    0.00,   39.50,   23.82,   31.88
36.72861,68.86811,1994,08,01,    0.00,   41.99,   24.27,   33.44
36.72861,68.86811,1994,08,02,    0.00,   43.78,   24.70,   34.84
36.72861,68.86811,1994,08,03,    0.00,   44.15,   25.67,   35.72
36.72861,68.86811,1994,08,04,    0.00,   44.61,   28.38,   36.21
36.72861,68.86811,1994,08,05,    0.00,   43.84,   27.51,   35.65
36.72861,68.86811,1994,08,06,    0.00,   42.71,   25.90,   34.84
36.72861,68.86811,1994,08,07,    0.00,   40.64,   26.93,   34.29
36.72861,68.86811,1994,08,08,    0.00,   37.03,   25.61,   30.69
36.72861,68.86811,1994,08,09,    0.00,   35.87,   21.74,   28.73
36.72861,68.86811,1994,08,10,    0.00,   35.62,   21.58,   28.84
36.72861,68.86811,1994,08,11,    0.07,   38.07,   21.50,   30.23
36.72861,68.86811,1994,08,12,    0.00,   39.37,   23.37,   31.50
36.72861,68.86811,1994,08,13,    0.00,   40.96,   23.11,   32.70
36.72861,68.86811,1994,08,14,    0.00,   41.52,   24.56,   33.14
36.72861,68.86811,1994,08,15,    0.00,   38.34,   24.36,   31.44
36.72861,68.86811,1994,08,16,    0.00,   37.23,   22.85,   30.23
36.72861,68.86811,1994,08,17,    0.00,   36.85,   22.44,   29.74
36.72861,68.86811,1994,08,18,    0.00,   38.21,   22.83,   30.54
36.72861,68.86811,1994,08,19,    0.00,   39.71,   23.90,   31.68
36.72861,68.86811,1994,08,20,    0.00,   40.50,   23.84,   32.46
36.72861,68.86811,1994,08,21,    0.00,   41.56,   23.70,   32.78
36.72861,68.86811,1994,08,22,    0.00,   39.97,   24.84,   32.02
36.72861,68.86811,1994,08,23,    0.00,   39.14,   23.96,   31.44
36.72861,68.86811,1994,08,24,    0.00,   39.92,   23.87,   31.97
36.72861,68.86811,1994,08,25,    0.00,   40.06,   22.85,   31.83
36.72861,68.86811,1994,08,26,    0.00,   40.45,   24.09,   32.46
36.72861,68.86811,1994,08,27,    0.01,   39.43,   23.16,   31.59
36.72861,68.86811,1994,08,28,    0.00,   38.39,   23.45,   30.61
36.72861,68.86811,1994,08,29,    0.00,   37.14,   23.93,   29.94
36.72861,68.86811,1994,08,30,    0.00,   37.78,   22.44,   30.51
36.72861,68.86811,1994,08,31,    0.00,   38.36,   22.36,   30.50
36.72861,68.86811,1994,09,01,    0.00,   36.18,   22.32,   28.77
36.72861,68.86811,1994,09,02,    0.00,   34.54,   20.48,   27.00
36.72861,68.86811,1994,09,03,    0.00,   35.09,   20.42,   27.62
36.72861,68.86811,1994,09,04,    0.00,   33.23,   20.44,   26.41
36.72861,68.86811,1994,09,05,    0.00,   30.07,   18.88,   24.06
36.72861,68.86811,1994,09,06,    0.07,   28.73,   17.09,   22.19
36.72861,68.86811,1994,09,07,    0.00,   28.39,   15.20,   21.22
36.72861,68.86811,1994,09,08,    0.00,   30.16,   15.61,   22.25
36.72861,68.86811,1994,09,09,    0.00,   30.12,   16.54,   22.75
36.72861,68.86811,1994,09,10,    0.00,   30.03,   16.21,   22.88
36.72861,68.86811,1994,09,11,    0.00,   30.44,   16.49,   23.06
36.72861,68.86811,1994,09,12,    0.00,   31.43,   15.15,   23.49
36.72861,68.86811,1994,09,13,    0.01,   30.58,   17.46,   23.20
36.72861,68.86811,1994,09,14,    0.04,   28.45,   15.92,   21.06
36.72861,68.86811,1994,09,15,    0.00,   26.01,   13.88,   19.42
36.72861,68.86811,1994,09,16,    0.00,   25.72,   12.00,   18.60
36.72861,68.86811,1994,09,17,    0.20,   25.64,   11.86,   18.76
36.72861,68.86811,1994,09,18,    0.00,   26.18,   11.22,   19.08
36.72861,68.86811,1994,09,19,    0.01,   23.63,   12.60,   17.46
36.72861,68.86811,1994,09,20,    0.00,   21.35,    9.81,   15.24
36.72861,68.86811,1994,09,21,    0.07,   22.15,    9.46,   16.20
36.72861,68.86811,1994,09,22,    0.10,   21.32,   11.72,   16.38
36.72861,68.86811,1994,09,23,    0.00,   24.90,   11.27,   18.08
36.72861,68.86811,1994,09,24,    0.00,   26.65,   11.17,   19.15
36.72861,68.86811,1994,09,25,    0.00,   28.18,   12.03,   20.21
36.72861,68.86811,1994,09,26,    0.00,   28.80,   12.60,   20.84
36.72861,68.86811,1994,09,27,    0.00,   30.17,   14.01,   21.62
36.72861,68.86811,1994,09,28,    0.00,   30.21,   14.76,   21.98
36.72861,68.86811,1994,09,29,    0.00,   30.35,   14.76,   22.46
36.72861,68.86811,1994,09,30,    0.00,   30.83,   14.36,   22.47
36.72861,68.86811,1994,10,01,    0.00,   30.88,   16.83,   23.06
36.72861,68.86811,1994,10,02,    0.00,   29.30,   16.18,   22.25
36.72861,68.86811,1994,10,03,    0.00,   25.50,   17.64,   21.17
36.72861,68.86811,1994,10,04,    0.08,   27.98,   16.47,   21.27
36.72861,68.86811,1994,10,05,    0.29,   25.59,   15.63,   19.84
36.72861,68.86811,1994,10,06,    0.36,   25.75,   13.00,   19.07
36.72861,68.86811,1994,10,07,    0.10,   26.29,   13.22,   19.09
36.72861,68.86811,1994,10,08,    0.00,   26.00,   12.50,   19.01
36.72861,68.86811,1994,10,09,    0.05,   26.43,   13.25,   19.48
36.72861,68.86811,1994,10,10,    0.01,   23.85,   13.48,   18.24
36.72861,68.86811,1994,10,11,    2.42,   22.46,   12.41,   16.40
36.72861,68.86811,1994,10,12,    0.86,   20.63,   11.45,   15.12
36.72861,68.86811,1994,10,13,    0.01,   21.84,    8.63,   14.99
36.72861,68.86811,1994,10,14,    0.00,   23.15,   10.20,   16.27
36.72861,68.86811,1994,10,15,    0.00,   26.64,   10.25,   17.57
36.72861,68.86811,1994,10,16,    0.00,   27.25,   12.27,   18.22
36.72861,68.86811,1994,10,17,    0.00,   17.68,   10.40,   13.44
36.72861,68.86811,1994,10,18,    0.22,   24.96,    9.00,   16.66
36.72861,68.86811,1994,10,19,    0.20,   29.18,   13.32,   20.59
36.72861,68.86811,1994,10,20,    0.00,   31.06,   16.62,   22.81
36.72861,68.86811,1994,10,21,    0.00,   26.67,   15.54,   20.20
36.72861,68.86811,1994,10,22,    0.00,   25.39,   12.37,   18.59
36.72861,68.86811,1994,10,23,    0.00,   23.80,   12.71,   17.63
36.72861,68.86811,1994,10,24,    0.04,   18.25,    9.83,   13.39
36.72861,68.86811,1994,10,25,    1.07,   10.78,    3.61,    7.95
36.72861,68.86811,1994,10,26,    4.07,    8.58,    2.25,    4.54
36.72861,68.86811,1994,10,27,    0.02,   16.77,    3.17,    9.33
36.72861,68.86811,1994,10,28,    0.23,   19.54,    6.39,   12.43
36.72861,68.86811,1994,10,29,    0.00,   20.03,    7.56,   13.16
36.72861,68.86811,1994,10,30,    0.00,   19.94,    7.90,   13.20
36.72861,68.86811,1994,10,31,    0.00,   21.62,    8.16,   14.10
36.72861,68.86811,1994,11,01,    0.02,   26.46,   11.01,   16.77
36.72861,68.86811,1994,11,02,    0.51,   19.19,   13.02,   15.50
36.72861,68.86811,1994,11,03,    0.06,   21.59,   10.87,   15.39
36.72861,68.86811,1994,11,04,    0.00,   24.88,    9.85,   16.52
36.72861,68.86811,1994,11,05,    0.00,   28.85,   10.75,   18.43
36.72861,68.86811,1994,11,06,    0.00,   30.29,   13.33,   20.33
36.72861,68.86811,1994,11,07,    0.00,   21.67,   13.60,   16.90
36.72861,68.86811,1994,11,08,    0.00,   26.85,   13.20,   18.93
36.72861,68.86811,1994,11,09,    0.00,   24.46,   14.87,   19.72
36.72861,68.86811,1994,11,10,    1.52,   18.25,   10.08,   13.31
36.72861,68.86811,1994,11,11,    9.63,   18.40,    8.66,   12.74
36.72861,68.86811,1994,11,12,    0.00,   19.31,    7.61,   12.77
36.72861,68.86811,1994,11,13,    0.00,   19.50,    8.12,   13.52
36.72861,68.86811,1994,11,14,    0.00,   22.85,    9.38,   14.68
36.72861,68.86811,1994,11,15,    0.00,   24.23,    8.75,   15.17
36.72861,68.86811,1994,11,16,    0.00,   18.10,    9.82,   13.78
36.72861,68.86811,1994,11,17,    0.00,   22.86,   10.24,   15.40
36.72861,68.86811,1994,11,18,    0.23,   22.84,   10.17,   15.00
36.72861,68.86811,1994,11,19,    2.24,   21.41,    9.36,   14.67
36.72861,68.86811,1994,11,20,    0.00,   20.32,    8.81,   14.19
36.72861,68.86811,1994,11,21,    0.00,   22.05,    9.10,   13.94
36.72861,68.86811,1994,11,22,    0.00,   24.03,   11.18,   15.55
36.72861,68.86811,1994,11,23,    0.17,   24.01,   12.57,   16.91
36.72861,68.86811,1994,11,24,    0.00,   25.01,   14.57,   18.02
36.72861,68.86811,1994,11,25,    0.33,   18.58,    9.00,   13.28
36.72861,68.86811,1994,11,26,    0.79,   21.64,    8.46,   13.46
36.72861,68.86811,1994,11,27,    0.89,   18.76,    9.78,   13.26
36.72861,68.86811,1994,11,28,    0.02,   21.16,    7.92,   13.14
36.72861,68.86811,1994,11,29,    0.00,   21.85,   10.06,   14.15
36.72861,68.86811,1994,11,30,    0.00,   20.44,   10.04,   14.03
36.72861,68.86811,1994,12,01,    0.09,   21.20,   10.13,   14.67
36.72861,68.86811,1994,12,02,    4.25,   15.57,    8.31,   11.63
36.72861,68.86811,1994,12,03,    0.00,   19.15,    6.21,   11.59
36.72861,68.86811,1994,12,04,    0.00,   23.30,    8.04,   14.75
36.72861,68.86811,1994,12,05,    5.46,   21.32,    6.17,   13.78
36.72861,68.86811,1994,12,06,    0.11,   11.84,    3.28,    7.24
36.72861,68.86811,1994,12,07,    6.44,    3.56,   -3.51,    1.31
36.72861,68.86811,1994,12,08,    6.12,   -2.42,   -7.84,   -4.48
36.72861,68.86811,1994,12,09,    0.00,    2.11,   -8.82,   -4.16
36.72861,68.86811,1994,12,10,    0.00,    3.50,   -6.10,   -2.17
36.72861,68.86811,1994,12,11,    0.00,    7.31,   -3.62,    0.34
36.72861,68.86811,1994,12,12,    0.00,    4.52,   -1.76,    1.06
36.72861,68.86811,1994,12,13,    0.00,   11.84,   -0.10,    4.76
36.72861,68.86811,1994,12,14,    0.00,   10.95,    1.90,    5.56
36.72861,68.86811,1994,12,15,    0.00,   14.53,    2.25,    7.31
36.72861,68.86811,1994,12,16,    0.00,   15.11,    3.47,    7.72
36.72861,68.86811,1994,12,17,    0.00,   14.86,    4.27,    8.13
36.72861,68.86811,1994,12,18,    0.00,   17.94,    5.50,   10.37
36.72861,68.86811,1994,12,19,    0.00,   19.51,    8.48,   12.39
36.72861,68.86811,1994,12,20,    0.00,   20.79,    8.05,   12.61
36.72861,68.86811,1994,12,21,    0.04,   12.15,    4.43,    9.33
36.72861,68.86811,1994,12,22,    1.11,    4.14,   -0.05,    2.35
36.72861,68.86811,1994,12,23,    2.36,    5.57,   -2.95,    0.51
36.72861,68.86811,1994,12,24,    0.06,    3.77,   -3.40,   -0.27
36.72861,68.86811,1994,12,25,    0.03,    5.37,   -2.42,    0.63
36.72861,68.86811,1994,12,26,    0.23,    3.79,   -2.26,    0.12
36.72861,68.86811,1994,12,27,    0.00,    3.79,   -2.87,   -0.12
36.72861,68.86811,1994,12,28,    0.46,    2.29,   -2.08,   -0.35
36.72861,68.86811,1994,12,29,    0.04,    8.38,   -1.70,    1.91
36.72861,68.86811,1994,12,30,    0.06,   10.80,    0.04,    4.01
36.72861,68.86811,1994,12,31,    0.00,   12.53,    1.18,    5.57
36.72861,68.86811,1995,01,01,    0.00,   14.01,    1.85,    6.46
36.72861,68.86811,1995,01,02,    0.00,   10.19,    4.45,    6.49
36.72861,68.86811,1995,01,03,    0.00,   12.11,    2.29,    6.23
36.72861,68.86811,1995,01,04,    0.00,   12.69,    3.47,    6.99
36.72861,68.86811,1995,01,05,    0.00,   15.05,    2.12,    7.27
36.72861,68.86811,1995,01,06,    0.00,   10.75,    2.41,    5.81
36.72861,68.86811,1995,01,07,    0.41,    3.33,   -1.60,    1.31
36.72861,68.86811,1995,01,08,    2.46,    1.54,   -3.32,   -1.62
36.72861,68.86811,1995,01,09,    0.02,    5.11,   -4.25,   -0.70
36.72861,68.86811,1995,01,10,    0.00,    7.45,   -3.79,    0.97
36.72861,68.86811,1995,01,11,    0.01,   10.65,   -1.05,    4.41
36.72861,68.86811,1995,01,12,    0.65,   13.72,    3.73,    7.23
36.72861,68.86811,1995,01,13,    0.28,   12.51,    1.90,    6.05
36.72861,68.86811,1995,01,14,    0.38,   10.97,    2.63,    5.65
36.72861,68.86811,1995,01,15,    1.39,   10.37,    1.84,    5.10
36.72861,68.86811,1995,01,16,    0.64,    8.72,   -0.48,    2.68
36.72861,68.86811,1995,01,17,    0.06,   10.03,   -0.91,    4.13
36.72861,68.86811,1995,01,18,    2.41,    8.55,    3.57,    5.95
36.72861,68.86811,1995,01,19,    4.31,    9.27,    1.28,    4.39
36.72861,68.86811,1995,01,20,    0.00,    9.94,    0.35,    4.29
36.72861,68.86811,1995,01,21,    0.00,   10.57,   -0.45,    4.29
36.72861,68.86811,1995,01,22,    0.00,   11.38,   -0.61,    3.75
36.72861,68.86811,1995,01,23,    0.00,    5.51,   -0.04,    2.17
36.72861,68.86811,1995,01,24,    0.00,    9.63,   -1.20,    3.01
36.72861,68.86811,1995,01,25,    0.64,    5.48,   -0.91,    2.43
36.72861,68.86811,1995,01,26,    0.00,   11.23,   -2.16,    4.03
36.72861,68.86811,1995,01,27,    0.00,   10.76,    3.32,    6.37
36.72861,68.86811,1995,01,28,    0.07,   15.93,    1.45,    7.80
36.72861,68.86811,1995,01,29,    0.02,   16.87,    4.29,    8.78
